x,y,z,distance
158.2558358,-26.84480483,-3246,148.7590372
158.2437535,-26.84634468,-3178,149.9684603
158.2316713,-26.84788453,-3144,151.1778833
158.219589,-26.84942437,-3103,152.3873064
158.2075067,-26.85096422,-3051,153.5967295
158.1954244,-26.85250407,-3005,154.8061525
158.1833421,-26.85404392,-2958,156.0155756
158.1712598,-26.85558377,-2947,157.2249987
158.1591775,-26.85712362,-2936,158.4344217
158.1470953,-26.85866347,-2929,159.6438448
158.135013,-26.86020332,-2923,160.8532679
158.1229307,-26.86174316,-2853,162.0626909
158.1108484,-26.86328301,-2835,163.272114
158.0987661,-26.86482286,-2816,164.4815371
158.0866838,-26.86636271,-2803,165.6909601
158.0746015,-26.86790256,-2804,166.9003832
158.0625192,-26.86944241,-2805,168.1098063
158.050437,-26.87098226,-2817,169.3192293
158.0383547,-26.87252211,-2830,170.5286524
158.0262724,-26.87406196,-2837,171.7380755
158.0141901,-26.8756018,-2870,172.9474985
158.0021078,-26.87714165,-2887,174.1569216
157.9900255,-26.8786815,-2905,175.3663447
157.9779432,-26.88022135,-2924,176.5757677
157.9658609,-26.8817612,-2944,177.7851908
157.9537787,-26.88330105,-2992,178.9946139
157.9416964,-26.8848409,-3022,180.2040369
157.9296141,-26.88638075,-3049,181.41346
157.9175318,-26.88792059,-3077,182.6228831
157.9054495,-26.88946044,-3105,183.8323061
157.8933672,-26.89100029,-3156,185.0417292
157.8812849,-26.89254014,-3165,186.2511523
157.8692027,-26.89407999,-3173,187.4605753
157.8571204,-26.89561984,-3182,188.6699984
157.8450381,-26.89715969,-3173,189.8794215
157.8329558,-26.89869954,-3106,191.0888445
157.8208735,-26.90023939,-3098,192.2982676
157.8087912,-26.90177923,-3092,193.5076907
157.7967089,-26.90331908,-3086,194.7171137
157.7846266,-26.90485893,-3093,195.9265368
157.7725444,-26.90639878,-3103,197.1359599
157.7604621,-26.90793863,-3112,198.3453829
157.7483798,-26.90947848,-3126,199.554806
157.7362975,-26.91101833,-3122,200.7642291
157.7242152,-26.91255818,-3158,201.9736521
157.7121329,-26.91409802,-3167,203.1830752
157.7000506,-26.91563787,-3176,204.3924983
157.6879683,-26.91717772,-3181,205.6019213
157.6758861,-26.91871757,-3175,206.8113444
157.6638038,-26.92025742,-3161,208.0207675
157.6517215,-26.92179727,-3156,209.2301905
157.6396392,-26.92333712,-3173,210.4396136
157.6275569,-26.92487697,-3169,211.6490367
157.6154746,-26.92641682,-3172,212.8584597
157.6033923,-26.92795666,-3190,214.0678828
157.5913101,-26.92949651,-3202,215.2773059
157.5792278,-26.93103636,-3221,216.4867289
157.5671455,-26.93257621,-3240,217.696152
157.5550632,-26.93411606,-3259,218.9055751
157.5429809,-26.93565591,-3326,220.1149981
157.5308986,-26.93719576,-3358,221.3244212
157.5188163,-26.93873561,-3391,222.5338443
157.506734,-26.94027545,-3424,223.7432673
157.4946518,-26.9418153,-3485,224.9526904
157.4825695,-26.94335515,-3503,226.1621135
157.4704872,-26.944895,-3521,227.3715365
157.4584049,-26.94643485,-3538,228.5809596
157.4463226,-26.9479747,-3538,229.7903827
157.4342403,-26.94951455,-3547,230.9998057
157.422158,-26.9510544,-3543,232.2092288
157.4100757,-26.95259424,-3533,233.4186519
157.3979935,-26.95413409,-3524,234.6280749
157.3859112,-26.95567394,-3511,235.837498
157.3738289,-26.95721379,-3473,237.0469211
157.3617466,-26.95875364,-3505,238.2563441
157.3496643,-26.96029349,-3488,239.4657672
157.337582,-26.96183334,-3472,240.6751903
157.3254997,-26.96337319,-3455,241.8846133
157.3134175,-26.96491304,-3447,243.0940364
157.3013352,-26.96645288,-3446,244.3034595
157.2892529,-26.96799273,-3448,245.5128825
157.2771706,-26.96953258,-3457,246.7223056
157.2650883,-26.97107243,-3493,247.9317287
157.253006,-26.97261228,-3473,249.1411517
157.2409237,-26.97415213,-3443,250.3505748
157.2288414,-26.97569198,-3413,251.5599979
157.2167592,-26.97723183,-3417,252.7694209
157.2046769,-26.97877167,-3468,253.978844
157.1925946,-26.98031152,-3507,255.1882671
157.1805123,-26.98185137,-3580,256.3976901
157.16843,-26.98339122,-3549,257.6071132
157.1563477,-26.98493107,-3629,258.8165363
157.1442654,-26.98647092,-3679,260.0259593
157.1321832,-26.98801077,-3702,261.2353824
157.1201009,-26.98955062,-3707,262.4448055
157.1080186,-26.99109047,-3700,263.6542285
157.0959363,-26.99263031,-3694,264.8636516
157.083854,-26.99417016,-3866,266.0730747
157.0717717,-26.99571001,-3858,267.2824977
157.0596894,-26.99724986,-3979,268.4919208
157.0476071,-26.99878971,-4126,269.7013439
157.0355249,-27.00032956,-4274,270.9107669
157.0234426,-27.00186941,-4500,272.12019
157.0113603,-27.00340926,-4535,273.3296131
156.999278,-27.0049491,-4571,274.5390361
156.9871957,-27.00648895,-4607,275.7484592
156.9751134,-27.0080288,-4551,276.9578823
156.9630311,-27.00956865,-4667,278.1673053
156.9509488,-27.0111085,-4713,279.3767284
156.9388666,-27.01264835,-4759,280.5861515
156.9267843,-27.0141882,-4805,281.7955745
156.914702,-27.01572805,-4844,283.0049976
156.9026197,-27.0172679,-4857,284.2144207
156.8905374,-27.01880774,-4862,285.4238437
156.8784551,-27.02034759,-4859,286.6332668
156.8663728,-27.02188744,-4843,287.8426899
156.8542906,-27.02342729,-4810,289.0521129
156.8422083,-27.02496714,-4792,290.261536
156.830126,-27.02650699,-4775,291.4709591
156.8180437,-27.02804684,-4764,292.6803821
156.8059614,-27.02958669,-4758,293.8898052
156.7938791,-27.03112653,-4748,295.0992283
156.7817968,-27.03266638,-4756,296.3086513
156.7697145,-27.03420623,-4759,297.5180744
156.7576323,-27.03574608,-4762,298.7274975
156.74555,-27.03728593,-4768,299.9369205
156.7334677,-27.03882578,-4781,301.1463436
156.7213854,-27.04036563,-4789,302.3557667
156.7093031,-27.04190548,-4798,303.5651897
156.6972208,-27.04344532,-4806,304.7746128
156.6851385,-27.04498517,-4853,305.9840359
156.6730562,-27.04652502,-4866,307.1934589
156.660974,-27.04806487,-4878,308.402882
156.6488917,-27.04960472,-4897,309.6123051
156.6368094,-27.05114457,-4915,310.8217281
156.6247271,-27.05268442,-4952,312.0311512
156.6126448,-27.05422427,-4969,313.2405743
156.6005625,-27.05576412,-4981,314.4499973
156.5884802,-27.05730396,-4996,315.6594204
156.576398,-27.05884381,-5007,316.8688435
156.5643157,-27.06038366,-5029,318.0782665
156.5522334,-27.06192351,-5038,319.2876896
156.5401511,-27.06346336,-5047,320.4971127
156.5280688,-27.06500321,-5056,321.7065357
156.5159865,-27.06654306,-5063,322.9159588
156.5039042,-27.06808291,-5063,324.1253819
156.4918219,-27.06962275,-5066,325.3348049
156.4797397,-27.0711626,-5063,326.544228
156.4676574,-27.07270245,-5059,327.7536511
156.4555751,-27.0742423,-5055,328.9630741
156.4434928,-27.07578215,-5011,330.1724972
156.4314105,-27.077322,-4987,331.3819203
156.4193282,-27.07886185,-4956,332.5913433
156.4072459,-27.0804017,-4887,333.8007664
156.3951637,-27.08194155,-4838,335.0101895
156.3830814,-27.08348139,-4822,336.2196125
156.3709991,-27.08502124,-4807,337.4290356
156.3589168,-27.08656109,-4791,338.6384587
156.3468345,-27.08810094,-4780,339.8478817
156.3347522,-27.08964079,-4762,341.0573048
156.3226699,-27.09118064,-4756,342.2667279
156.3105876,-27.09272049,-4754,343.4761509
156.2985054,-27.09426034,-4751,344.685574
156.2864231,-27.09580018,-4749,345.8949971
156.2743408,-27.09734003,-4749,347.1044201
156.2622585,-27.09887988,-4750,348.3138432
156.2501762,-27.10041973,-4749,349.5232663
156.2380939,-27.10195958,-4749,350.7326893
156.2260116,-27.10349943,-4748,351.9421124
156.2139293,-27.10503928,-4738,353.1515355
156.2018471,-27.10657913,-4727,354.3609585
156.1897648,-27.10811897,-4713,355.5703816
156.1776825,-27.10965882,-4692,356.7798047
156.1656002,-27.11119867,-4672,357.9892277
156.1535179,-27.11273852,-4630,359.1986508
156.1414356,-27.11427837,-4609,360.4080739
156.1293533,-27.11581822,-4591,361.6174969
156.1172711,-27.11735807,-4585,362.82692
156.1051888,-27.11889792,-4559,364.0363431
156.0931065,-27.12043777,-4552,365.2457661
156.0810242,-27.12197761,-4561,366.4551892
156.0689419,-27.12351746,-4570,367.6646123
156.0568596,-27.12505731,-4579,368.8740353
156.0447773,-27.12659716,-4635,370.0834584
156.032695,-27.12813701,-4664,371.2928815
156.0206128,-27.12967686,-4709,372.5023045
156.0085305,-27.13121671,-4724,373.7117276
155.9964482,-27.13275656,-4739,374.9211507
155.9843659,-27.1342964,-4757,376.1305737
155.9722836,-27.13583625,-4763,377.3399968
155.9602013,-27.1373761,-4769,378.5494199
155.948119,-27.13891595,-4772,379.7588429
155.9360367,-27.1404558,-4775,380.968266
155.9239545,-27.14199565,-4779,382.1776891
155.9118722,-27.1435355,-4776,383.3871121
155.8997899,-27.14507535,-4773,384.5965352
155.8877076,-27.1466152,-4771,385.8059583
155.8756253,-27.14815504,-4771,387.0153813
155.863543,-27.14969489,-4771,388.2248044
155.8514607,-27.15123474,-4773,389.4342275
155.8393785,-27.15277459,-4777,390.6436505
155.8272962,-27.15431444,-4778,391.8530736
155.8152139,-27.15585429,-4773,393.0624967
155.8031316,-27.15739414,-4765,394.2719197
155.7910493,-27.15893399,-4768,395.4813428
155.778967,-27.16047383,-4773,396.6907659
155.7668847,-27.16201368,-4811,397.9001889
155.7548024,-27.16355353,-4792,399.109612
155.7427202,-27.16509338,-4771,400.3190351
155.7306379,-27.16663323,-4774,401.5284581
155.7185556,-27.16817308,-4765,402.7378812
155.7064733,-27.16971293,-4779,403.9473043
155.694391,-27.17125278,-4801,405.1567273
155.6823087,-27.17279263,-4794,406.3661504
155.6702264,-27.17433247,-4792,407.5755735
155.6581442,-27.17587232,-4791,408.7849965
155.6460619,-27.17741217,-4780,409.9944196
155.6339796,-27.17895202,-4766,411.2038427
155.6218973,-27.18049187,-4760,412.4132657
155.609815,-27.18203172,-4754,413.6226888
155.5977327,-27.18357157,-4748,414.8321119
155.5856504,-27.18511142,-4739,416.0415349
155.5735681,-27.18665126,-4735,417.250958
155.5614859,-27.18819111,-4731,418.4603811
155.5494036,-27.18973096,-4721,419.6698041
155.5373213,-27.19127081,-4729,420.8792272
155.525239,-27.19281066,-4749,422.0886503
155.5131567,-27.19435051,-4764,423.2980733
155.5010744,-27.19589036,-4778,424.5074964
155.4889921,-27.19743021,-4792,425.7169195
155.4769098,-27.19897005,-4805,426.9263425
155.4648276,-27.2005099,-4830,428.1357656
155.4527453,-27.20204975,-4858,429.3451887
155.440663,-27.2035896,-4870,430.5546117
155.4285807,-27.20512945,-4882,431.7640348
155.4164984,-27.2066693,-4885,432.9734579
155.4044161,-27.20820915,-4880,434.1828809
155.3923338,-27.209749,-4872,435.392304
155.3802516,-27.21128885,-4854,436.6017271
155.3681693,-27.21282869,-4835,437.8111501
155.356087,-27.21436854,-4819,439.0205732
155.3440047,-27.21590839,-4757,440.2299963
155.3319224,-27.21744824,-4726,441.4394193
155.3198401,-27.21898809,-4700,442.6488424
155.3077578,-27.22052794,-4676,443.8582655
155.2956755,-27.22206779,-4636,445.0676885
155.2835933,-27.22360764,-4633,446.2771116
155.271511,-27.22514748,-4631,447.4865347
155.2594287,-27.22668733,-4504,448.6959577
155.2473464,-27.22822718,-4535,449.9053808
155.2352641,-27.22976703,-4596,451.1148039
155.2231818,-27.23130688,-4628,452.3242269
155.2110995,-27.23284673,-4662,453.53365
155.1990172,-27.23438658,-4696,454.7430731
155.186935,-27.23592643,-4722,455.9524961
155.1748527,-27.23746628,-4744,457.1619192
155.1627704,-27.23900612,-4710,458.3713423
155.1506881,-27.24054597,-4716,459.5807653
155.1386058,-27.24208582,-4723,460.7901884
155.1265235,-27.24362567,-4729,461.9996115
155.1144412,-27.24516552,-4731,463.2090345
155.102359,-27.24670537,-4730,464.4184576
155.0902767,-27.24824522,-4725,465.6278807
155.0781944,-27.24978507,-4698,466.8373037
155.0661121,-27.25132491,-4682,468.0467268
155.0540298,-27.25286476,-4656,469.2561499
155.0419475,-27.25440461,-4646,470.4655729
155.0298652,-27.25594446,-4637,471.674996
