x,y,z,distance
153.7237128,-30.59563812,-4400,388.0348157
153.7189203,-30.61030745,-4399,389.7073796
153.7141277,-30.62497678,-4496,391.3799434
153.7093351,-30.63964611,-4450,393.0525073
153.7045426,-30.65431545,-4412,394.7250711
153.69975,-30.66898478,-4544,396.397635
153.6949574,-30.68365411,-4543,398.0701989
153.6901649,-30.69832344,-4541,399.7427627
153.6853723,-30.71299278,-4559,401.4153266
153.6805797,-30.72766211,-4546,403.0878904
153.6757872,-30.74233144,-4551,404.7604543
153.6709946,-30.75700077,-4523,406.4330182
153.666202,-30.77167011,-4520,408.105582
153.6634955,-30.78664966,-4547,409.7781459
153.663812,-30.80207878,-4542,411.4507097
153.6641285,-30.8175079,-4540,413.1232736
153.664445,-30.83293702,-4525,414.7958375
153.6647616,-30.84836615,-4473,416.4684013
153.6650781,-30.86379527,-4507,418.1409652
153.6653946,-30.87922439,-4507,419.8135291
153.6657111,-30.89465351,-4517,421.4860929
153.6660276,-30.91008264,-4519,423.1586568
153.6663442,-30.92551176,-4547,424.8312206
153.6666607,-30.94094088,-4558,426.5037845
153.6669772,-30.95637001,-4600,428.1763484
153.6672937,-30.97179913,-4623,429.8489122
153.6676103,-30.98722825,-4656,431.5214761
153.6679268,-31.00265737,-4676,433.1940399
153.6682433,-31.0180865,-4656,434.8666038
153.6685598,-31.03351562,-4637,436.5391677
153.6688763,-31.04894474,-4591,438.2117315
153.6691929,-31.06437386,-4558,439.8842954
153.6695094,-31.07980299,-4555,441.5568592
153.6698259,-31.09523211,-4550,443.2294231
153.6701424,-31.11066123,-4538,444.901987
153.670459,-31.12609035,-4525,446.5745508
153.6707755,-31.14151948,-4512,448.2471147
153.671092,-31.1569486,-4495,449.9196785
153.6714085,-31.17237772,-4472,451.5922424
153.671725,-31.18780685,-4464,453.2648063
153.6720416,-31.20323597,-4466,454.9373701
153.6723581,-31.21866509,-4475,456.609934
153.6726746,-31.23409421,-4488,458.2824978
153.6729911,-31.24952334,-4490,459.9550617
153.6733077,-31.26495246,-4490,461.6276256
153.6736242,-31.28038158,-4480,463.3001894
153.6739407,-31.2958107,-4481,464.9727533
153.6742572,-31.31123983,-4483,466.6453172
153.6745737,-31.32666895,-4487,468.317881
153.6748903,-31.34209807,-4492,469.9904449
153.6752068,-31.3575272,-4502,471.6630087
153.6755233,-31.37295632,-4509,473.3355726
153.6758398,-31.38838544,-4529,475.0081365
153.6761564,-31.40381456,-4538,476.6807003
153.6764729,-31.41924369,-4535,478.3532642
153.6767894,-31.43467281,-4493,480.025828
153.6771059,-31.45010193,-4469,481.6983919
153.6774224,-31.46553105,-4443,483.3709558
153.677739,-31.48096018,-4385,485.0435196
153.6780555,-31.4963893,-4356,486.7160835
153.678372,-31.51181842,-4320,488.3886473
153.6786885,-31.52724755,-4303,490.0612112
153.6790051,-31.54267667,-4269,491.7337751
153.6793216,-31.55810579,-4252,493.4063389
153.6796381,-31.57353491,-4213,495.0789028
153.6799546,-31.58896404,-4193,496.7514666
153.6754823,-31.60361619,-4164,498.4240305
153.6703038,-31.61815377,-4107,500.0965944
153.6651253,-31.63269135,-4087,501.7691582
153.6599468,-31.64722893,-4079,503.4417221
153.6547683,-31.66176651,-4029,505.1142859
153.6495898,-31.67630408,-4010,506.7868498
153.6444113,-31.69084166,-3973,508.4594137
153.6392328,-31.70537924,-3890,510.1319775
153.6340543,-31.71991682,-3881,511.8045414
153.6288759,-31.7344544,-3904,513.4771053
153.6236974,-31.74899198,-3918,515.1496691
153.6185189,-31.76352956,-3954,516.822233
153.6133404,-31.77806714,-3870,518.4947968
153.6081619,-31.79260472,-3935,520.1673607
153.6029834,-31.8071423,-3926,521.8399246
153.5978049,-31.82167988,-3827,523.5124884
153.5926264,-31.83621746,-3805,525.1850523
153.5874479,-31.85075504,-3754,526.8576161
153.5822694,-31.86529261,-3662,528.53018
153.5770909,-31.87983019,-3663,530.2027439
153.5719124,-31.89436777,-3664,531.8753077
153.5667339,-31.90890535,-3586,533.5478716
153.5615554,-31.92344293,-3606,535.2204354
153.5563769,-31.93798051,-3658,536.8929993
153.5511984,-31.95251809,-3650,538.5655632
153.5460199,-31.96705567,-3723,540.238127
153.5408414,-31.98159325,-3761,541.9106909
153.535663,-31.99613083,-3780,543.5832547
153.5304845,-32.01066841,-3780,545.2558186
153.525306,-32.02520599,-3827,546.9283825
153.5201275,-32.03974357,-3877,548.6009463
153.514949,-32.05428115,-3911,550.2735102
153.5097705,-32.06881872,-3875,551.946074
153.504592,-32.0833563,-3907,553.6186379
153.4994135,-32.09789388,-3915,555.2912018
153.494235,-32.11243146,-3887,556.9637656
153.4890565,-32.12696904,-3893,558.6363295
153.483878,-32.14150662,-3914,560.3088934
153.4786995,-32.1560442,-3869,561.9814572
153.473521,-32.17058178,-3922,563.6540211
153.4683425,-32.18511936,-3932,565.3265849
153.4630877,-32.19962794,-3928,566.9991488
153.4573022,-32.21393478,-3925,568.6717127
153.4515167,-32.22824162,-3991,570.3442765
153.4457312,-32.24254846,-3952,572.0168404
153.4399456,-32.2568553,-4059,573.6894042
153.4341601,-32.27116215,-4020,575.3619681
153.4283746,-32.28546899,-4001,577.034532
153.4225891,-32.29977583,-3999,578.7070958
153.4168035,-32.31408267,-3890,580.3796597
153.411018,-32.32838951,-3931,582.0522235
153.4052325,-32.34269635,-3964,583.7247874
153.399447,-32.35700319,-4019,585.3973513
153.3936614,-32.37131003,-4057,587.0699151
153.3878759,-32.38561687,-4022,588.742479
153.3820904,-32.39992371,-4058,590.4150428
153.3763049,-32.41423055,-4099,592.0876067
153.3705193,-32.42853739,-4018,593.7601706
153.3647338,-32.44284424,-3942,595.4327344
153.3589483,-32.45715108,-3728,597.1052983
153.3531627,-32.47145792,-3486,598.7778622
153.3473772,-32.48576476,-3375,600.450426
153.3415917,-32.5000716,-3316,602.1229899
153.3358062,-32.51437844,-3423,603.7955537
153.3300206,-32.52868528,-3525,605.4681176
153.3242351,-32.54299212,-3525,607.1406815
153.3184496,-32.55729896,-3574,608.8132453
153.3126641,-32.5716058,-3625,610.4858092
153.3068785,-32.58591264,-3667,612.158373
153.301093,-32.60021949,-3623,613.8309369
153.2953075,-32.61452633,-3668,615.5035008
153.289522,-32.62883317,-3757,617.1760646
153.2837364,-32.64314001,-3697,618.8486285
153.2779509,-32.65744685,-3768,620.5211923
153.2721654,-32.67175369,-3712,622.1937562
153.2663798,-32.68606053,-3741,623.8663201
153.2605943,-32.70036737,-3799,625.5388839
153.2548088,-32.71467421,-3710,627.2114478
153.2490233,-32.72898105,-3812,628.8840116
153.2432377,-32.74328789,-3867,630.5565755
153.2374522,-32.75759474,-3949,632.2291394
153.2316667,-32.77190158,-4012,633.9017032
153.2258812,-32.78620842,-4087,635.5742671
153.2200956,-32.80051526,-4152,637.2468309
153.2142691,-32.81479852,-4286,638.9193948
153.2048207,-32.82700039,-4312,640.5919587
153.1953723,-32.83920226,-4272,642.2645225
153.1859239,-32.85140413,-4272,643.9370864
153.1764755,-32.863606,-4204,645.6096503
153.167027,-32.87580787,-3981,647.2822141
153.1575786,-32.88800974,-3955,648.954778
153.1481302,-32.90021161,-3845,650.6273418
153.1386818,-32.91241348,-3845,652.2999057
153.1292334,-32.92461535,-3653,653.9724696
153.119785,-32.93681723,-3667,655.6450334
153.1103366,-32.9490191,-3744,657.3175973
153.1008882,-32.96122097,-3750,658.9901611
153.0914398,-32.97342284,-3752,660.662725
153.0819914,-32.98562471,-3752,662.3352889
153.072543,-32.99782658,-3672,664.0078527
153.0630946,-33.01002845,-3714,665.6804166
153.0536462,-33.02223032,-3764,667.3529804
153.0441978,-33.03443219,-3664,669.0255443
153.0347494,-33.04663406,-3684,670.6981082
153.025301,-33.05883593,-3649,672.370672
153.0158526,-33.0710378,-3688,674.0432359
153.0064042,-33.08323968,-3725,675.7157997
152.9969558,-33.09544155,-3756,677.3883636
152.9875073,-33.10764342,-3791,679.0609275
152.9780589,-33.11984529,-3791,680.7334913
152.9686105,-33.13204716,-3864,682.4060552
152.9591621,-33.14424903,-3930,684.078619
152.9497137,-33.1564509,-3913,685.7511829
152.9402653,-33.16865277,-4094,687.4237468
152.9308169,-33.18085464,-4188,689.0963106
152.9213685,-33.19305651,-4043,690.7688745
152.9119201,-33.20525838,-4034,692.4414384
152.9024717,-33.21746025,-4199,694.1140022
152.8930233,-33.22966213,-4270,695.7865661
152.8835749,-33.241864,-4309,697.4591299
152.8741265,-33.25406587,-4335,699.1316938
152.8646781,-33.26626774,-4311,700.8042577
152.8552297,-33.27846961,-4326,702.4768215
152.8457813,-33.29067148,-4343,704.1493854
152.8363329,-33.30287335,-4354,705.8219492
152.8268845,-33.31507522,-4398,707.4945131
152.8174361,-33.32727709,-4397,709.167077
152.8069072,-33.33853265,-4367,710.8396408
152.7960571,-33.34950688,-4341,712.5122047
152.785207,-33.3604811,-4397,714.1847685
152.7743569,-33.37145533,-4431,715.8573324
152.7635068,-33.38242956,-4381,717.5298963
152.7526568,-33.39340379,-4403,719.2024601
152.7418067,-33.40437801,-4392,720.875024
152.7309566,-33.41535224,-4293,722.5475878
152.7201065,-33.42632647,-4240,724.2201517
152.7092564,-33.4373007,-4274,725.8927156
152.6984063,-33.44827493,-4175,727.5652794
152.6875562,-33.45924915,-4118,729.2378433
152.6767062,-33.47022338,-4087,730.9104072
152.6658561,-33.48119761,-4126,732.582971
152.655006,-33.49217184,-4181,734.2555349
152.6441559,-33.50314606,-4212,735.9280987
152.6333058,-33.51412029,-4287,737.6006626
152.6224557,-33.52509452,-4400,739.2732265
152.6116057,-33.53606875,-4452,740.9457903
152.6007556,-33.54704297,-4434,742.6183542
152.5899055,-33.5580172,-4524,744.290918
152.5790554,-33.56899143,-4489,745.9634819
152.5682053,-33.57996566,-4372,747.6360458
152.5573552,-33.59093988,-4296,749.3086096
152.5465051,-33.60191411,-4346,750.9811735
152.5356551,-33.61288834,-4362,752.6537373
152.524805,-33.62386257,-4603,754.3263012
152.5139549,-33.63483679,-4376,755.9988651
152.5031048,-33.64581102,-4452,757.6714289
152.4922547,-33.65678525,-4525,759.3439928
152.4814046,-33.66775948,-4284,761.0165566
152.4705545,-33.6787337,-4284,762.6891205
152.4597045,-33.68970793,-4231,764.3616844
152.4488544,-33.70068216,-4095,766.0342482
152.4380043,-33.71165639,-4043,767.7068121
